sample,shared_reads,total_reads_EBV,total_reads_HCMV,total_reads_HHV6B,total_reads_HHV7,total_reads_HSV1_KOS,total_reads_HSV2_StrainG,total_reads_KSHV,total_reads_VZV_Ellen,total_reads_combined_herpes_viruses,unique_to_EBV,unique_to_HCMV,unique_to_HHV6B,unique_to_HHV7,unique_to_HSV1_KOS,unique_to_HSV2_StrainG,unique_to_KSHV,unique_to_VZV_Ellen,unique_to_combined_herpes_viruses,virus_1,virus_2
SRR22753445,0,,,,,,,1,0,,,,,,,,1,0,,VZV_Ellen,KSHV
SRR22753445,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753445,0,,,,0,,,,0,,,,,0,,,,0,,VZV_Ellen,HHV7
SRR22753445,0,,,,,3,,,0,,,,,,3,,,0,,VZV_Ellen,HSV1_KOS
SRR22753445,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753445,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753445,0,,,,,,,,0,3,,,,,,,,0,3,VZV_Ellen,combined_herpes_viruses
SRR22753445,0,,,,,,0,,0,,,,,,,0,,0,,VZV_Ellen,HSV2_StrainG
SRR22753445,0,,0,,,,,1,,,,0,,,,,1,,,KSHV,HCMV
SRR22753445,0,,,,0,,,1,,,,,,0,,,1,,,KSHV,HHV7
SRR22753445,0,,,,,3,,1,,,,,,,3,,1,,,KSHV,HSV1_KOS
SRR22753445,0,,,0,,,,1,,,,,0,,,,1,,,KSHV,HHV6B
SRR22753445,0,0,,,,,,1,,,0,,,,,,1,,,KSHV,EBV
SRR22753445,0,,,,,,,1,,3,,,,,,,1,,3,KSHV,combined_herpes_viruses
SRR22753445,0,,,,,,0,1,,,,,,,,0,1,,,KSHV,HSV2_StrainG
SRR22753445,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753445,0,,0,,,3,,,,,,0,,,3,,,,,HCMV,HSV1_KOS
SRR22753445,0,,0,0,,,,,,,,0,0,,,,,,,HCMV,HHV6B
SRR22753445,0,0,0,,,,,,,,0,0,,,,,,,,HCMV,EBV
SRR22753445,0,,0,,,,,,,3,,0,,,,,,,3,HCMV,combined_herpes_viruses
SRR22753445,0,,0,,,,0,,,,,0,,,,0,,,,HCMV,HSV2_StrainG
SRR22753445,0,,,,0,3,,,,,,,,0,3,,,,,HHV7,HSV1_KOS
SRR22753445,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753445,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753445,0,,,,0,,,,,3,,,,0,,,,,3,HHV7,combined_herpes_viruses
SRR22753445,0,,,,0,,0,,,,,,,0,,0,,,,HHV7,HSV2_StrainG
SRR22753445,0,,,0,,3,,,,,,,0,,3,,,,,HSV1_KOS,HHV6B
SRR22753445,0,0,,,,3,,,,,0,,,,3,,,,,HSV1_KOS,EBV
SRR22753445,3,,,,,3,,,,3,,,,,0,,,,0,HSV1_KOS,combined_herpes_viruses
SRR22753445,0,,,,,3,0,,,,,,,,3,0,,,,HSV1_KOS,HSV2_StrainG
SRR22753445,0,0,,0,,,,,,,0,,0,,,,,,,HHV6B,EBV
SRR22753445,0,,,0,,,,,,3,,,0,,,,,,3,HHV6B,combined_herpes_viruses
SRR22753445,0,,,0,,,0,,,,,,0,,,0,,,,HHV6B,HSV2_StrainG
SRR22753445,0,0,,,,,,,,3,0,,,,,,,,3,EBV,combined_herpes_viruses
SRR22753445,0,0,,,,,0,,,,0,,,,,0,,,,EBV,HSV2_StrainG
SRR22753445,0,,,,,,0,,,3,,,,,,0,,,3,combined_herpes_viruses,HSV2_StrainG
SRR22753445,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753445,1,,,,,,,1,,,,,,,,,0,,,KSHV,KSHV
SRR22753445,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753445,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753445,3,,,,,3,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753445,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753445,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753445,3,,,,,,,,,3,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753445,0,,,,,,0,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753415,0,,,,,,1,,0,,,,,,,1,,0,,HSV2_StrainG,VZV_Ellen
SRR22753415,0,,,,,,1,,,10,,,,,,1,,,10,HSV2_StrainG,combined_herpes_viruses
SRR22753415,0,,0,,,,1,,,,,0,,,,1,,,,HSV2_StrainG,HCMV
SRR22753415,0,,,,0,,1,,,,,,,0,,1,,,,HSV2_StrainG,HHV7
SRR22753415,0,0,,,,,1,,,,0,,,,,1,,,,HSV2_StrainG,EBV
SRR22753415,0,,,,,,1,3,,,,,,,,1,3,,,HSV2_StrainG,KSHV
SRR22753415,0,,,0,,,1,,,,,,0,,,1,,,,HSV2_StrainG,HHV6B
SRR22753415,0,,,,,8,1,,,,,,,,8,1,,,,HSV2_StrainG,HSV1_KOS
SRR22753415,0,,,,,,,,0,10,,,,,,,,0,10,VZV_Ellen,combined_herpes_viruses
SRR22753415,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753415,0,,,,0,,,,0,,,,,0,,,,0,,VZV_Ellen,HHV7
SRR22753415,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753415,0,,,,,,,3,0,,,,,,,,3,0,,VZV_Ellen,KSHV
SRR22753415,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753415,0,,,,,8,,,0,,,,,,8,,,0,,VZV_Ellen,HSV1_KOS
SRR22753415,0,,0,,,,,,,10,,0,,,,,,,10,combined_herpes_viruses,HCMV
SRR22753415,0,,,,0,,,,,10,,,,0,,,,,10,combined_herpes_viruses,HHV7
SRR22753415,0,0,,,,,,,,10,0,,,,,,,,10,combined_herpes_viruses,EBV
SRR22753415,0,,,,,,,3,,10,,,,,,,3,,10,combined_herpes_viruses,KSHV
SRR22753415,0,,,0,,,,,,10,,,0,,,,,,10,combined_herpes_viruses,HHV6B
SRR22753415,7,,,,,8,,,,10,,,,,1,,,,3,combined_herpes_viruses,HSV1_KOS
SRR22753415,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753415,0,0,0,,,,,,,,0,0,,,,,,,,HCMV,EBV
SRR22753415,0,,0,,,,,3,,,,0,,,,,3,,,HCMV,KSHV
SRR22753415,0,,0,0,,,,,,,,0,0,,,,,,,HCMV,HHV6B
SRR22753415,0,,0,,,8,,,,,,0,,,8,,,,,HCMV,HSV1_KOS
SRR22753415,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753415,0,,,,0,,,3,,,,,,0,,,3,,,HHV7,KSHV
SRR22753415,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753415,0,,,,0,8,,,,,,,,0,8,,,,,HHV7,HSV1_KOS
SRR22753415,0,0,,,,,,3,,,0,,,,,,3,,,EBV,KSHV
SRR22753415,0,0,,0,,,,,,,0,,0,,,,,,,EBV,HHV6B
SRR22753415,0,0,,,,8,,,,,0,,,,8,,,,,EBV,HSV1_KOS
SRR22753415,0,,,0,,,,3,,,,,0,,,,3,,,KSHV,HHV6B
SRR22753415,0,,,,,8,,3,,,,,,,8,,3,,,KSHV,HSV1_KOS
SRR22753415,0,,,0,,8,,,,,,,0,,8,,,,,HHV6B,HSV1_KOS
SRR22753415,1,,,,,,1,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753415,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753415,10,,,,,,,,,10,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753415,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753415,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753415,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753415,3,,,,,,,3,,,,,,,,,0,,,KSHV,KSHV
SRR22753415,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753415,8,,,,,8,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753516,0,,,0,0,,,,,,,,0,0,,,,,,HHV6B,HHV7
SRR22753516,0,,,0,,,3,,,,,,0,,,3,,,,HHV6B,HSV2_StrainG
SRR22753516,0,,,0,,,,,0,,,,0,,,,,0,,HHV6B,VZV_Ellen
SRR22753516,0,,,0,,,,,,16,,,0,,,,,,16,HHV6B,combined_herpes_viruses
SRR22753516,0,0,,0,,,,,,,0,,0,,,,,,,HHV6B,EBV
SRR22753516,0,,,0,,13,,,,,,,0,,13,,,,,HHV6B,HSV1_KOS
SRR22753516,0,,0,0,,,,,,,,0,0,,,,,,,HHV6B,HCMV
SRR22753516,0,,,0,,,,2,,,,,0,,,,2,,,HHV6B,KSHV
SRR22753516,0,,,,0,,3,,,,,,,0,,3,,,,HHV7,HSV2_StrainG
SRR22753516,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753516,0,,,,0,,,,,16,,,,0,,,,,16,HHV7,combined_herpes_viruses
SRR22753516,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753516,0,,,,0,13,,,,,,,,0,13,,,,,HHV7,HSV1_KOS
SRR22753516,0,,0,,0,,,,,,,0,,0,,,,,,HHV7,HCMV
SRR22753516,0,,,,0,,,2,,,,,,0,,,2,,,HHV7,KSHV
SRR22753516,0,,,,,,3,,0,,,,,,,3,,0,,HSV2_StrainG,VZV_Ellen
SRR22753516,0,,,,,,3,,,16,,,,,,3,,,16,HSV2_StrainG,combined_herpes_viruses
SRR22753516,0,0,,,,,3,,,,0,,,,,3,,,,HSV2_StrainG,EBV
SRR22753516,0,,,,,13,3,,,,,,,,13,3,,,,HSV2_StrainG,HSV1_KOS
SRR22753516,0,,0,,,,3,,,,,0,,,,3,,,,HSV2_StrainG,HCMV
SRR22753516,0,,,,,,3,2,,,,,,,,3,2,,,HSV2_StrainG,KSHV
SRR22753516,0,,,,,,,,0,16,,,,,,,,0,16,VZV_Ellen,combined_herpes_viruses
SRR22753516,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753516,0,,,,,13,,,0,,,,,,13,,,0,,VZV_Ellen,HSV1_KOS
SRR22753516,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753516,0,,,,,,,2,0,,,,,,,,2,0,,VZV_Ellen,KSHV
SRR22753516,0,0,,,,,,,,16,0,,,,,,,,16,combined_herpes_viruses,EBV
SRR22753516,10,,,,,13,,,,16,,,,,3,,,,6,combined_herpes_viruses,HSV1_KOS
SRR22753516,0,,0,,,,,,,16,,0,,,,,,,16,combined_herpes_viruses,HCMV
SRR22753516,0,,,,,,,2,,16,,,,,,,2,,16,combined_herpes_viruses,KSHV
SRR22753516,0,0,,,,13,,,,,0,,,,13,,,,,EBV,HSV1_KOS
SRR22753516,0,0,0,,,,,,,,0,0,,,,,,,,EBV,HCMV
SRR22753516,0,0,,,,,,2,,,0,,,,,,2,,,EBV,KSHV
SRR22753516,0,,0,,,13,,,,,,0,,,13,,,,,HSV1_KOS,HCMV
SRR22753516,0,,,,,13,,2,,,,,,,13,,2,,,HSV1_KOS,KSHV
SRR22753516,0,,0,,,,,2,,,,0,,,,,2,,,HCMV,KSHV
SRR22753516,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753516,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753516,3,,,,,,3,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753516,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753516,16,,,,,,,,,16,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753516,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753516,13,,,,,13,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753516,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753516,2,,,,,,,2,,,,,,,,,0,,,KSHV,KSHV
SRR22753530,0,,,,,8,,,0,,,,,,8,,,0,,HSV1_KOS,VZV_Ellen
SRR22753530,4,,,,,8,,,,8,,,,,4,,,,4,HSV1_KOS,combined_herpes_viruses
SRR22753530,0,,,,,8,,8,,,,,,,8,,8,,,HSV1_KOS,KSHV
SRR22753530,0,,,,,8,3,,,,,,,,8,3,,,,HSV1_KOS,HSV2_StrainG
SRR22753530,0,,,1,,8,,,,,,,1,,8,,,,,HSV1_KOS,HHV6B
SRR22753530,0,,0,,,8,,,,,,0,,,8,,,,,HSV1_KOS,HCMV
SRR22753530,0,,,,0,8,,,,,,,,0,8,,,,,HSV1_KOS,HHV7
SRR22753530,0,0,,,,8,,,,,0,,,,8,,,,,HSV1_KOS,EBV
SRR22753530,0,,,,,,,,0,8,,,,,,,,0,8,VZV_Ellen,combined_herpes_viruses
SRR22753530,0,,,,,,,8,0,,,,,,,,8,0,,VZV_Ellen,KSHV
SRR22753530,0,,,,,,3,,0,,,,,,,3,,0,,VZV_Ellen,HSV2_StrainG
SRR22753530,0,,,1,,,,,0,,,,1,,,,,0,,VZV_Ellen,HHV6B
SRR22753530,0,,0,,,,,,0,,,0,,,,,,0,,VZV_Ellen,HCMV
SRR22753530,0,,,,0,,,,0,,,,,0,,,,0,,VZV_Ellen,HHV7
SRR22753530,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753530,1,,,,,,,8,,8,,,,,,,7,,7,combined_herpes_viruses,KSHV
SRR22753530,0,,,,,,3,,,8,,,,,,3,,,8,combined_herpes_viruses,HSV2_StrainG
SRR22753530,0,,,1,,,,,,8,,,1,,,,,,8,combined_herpes_viruses,HHV6B
SRR22753530,0,,0,,,,,,,8,,0,,,,,,,8,combined_herpes_viruses,HCMV
SRR22753530,0,,,,0,,,,,8,,,,0,,,,,8,combined_herpes_viruses,HHV7
SRR22753530,0,0,,,,,,,,8,0,,,,,,,,8,combined_herpes_viruses,EBV
SRR22753530,0,,,,,,3,8,,,,,,,,3,8,,,KSHV,HSV2_StrainG
SRR22753530,1,,,1,,,,8,,,,,0,,,,7,,,KSHV,HHV6B
SRR22753530,0,,0,,,,,8,,,,0,,,,,8,,,KSHV,HCMV
SRR22753530,0,,,,0,,,8,,,,,,0,,,8,,,KSHV,HHV7
SRR22753530,0,0,,,,,,8,,,0,,,,,,8,,,KSHV,EBV
SRR22753530,0,,,1,,,3,,,,,,1,,,3,,,,HSV2_StrainG,HHV6B
SRR22753530,0,,0,,,,3,,,,,0,,,,3,,,,HSV2_StrainG,HCMV
SRR22753530,0,,,,0,,3,,,,,,,0,,3,,,,HSV2_StrainG,HHV7
SRR22753530,0,0,,,,,3,,,,0,,,,,3,,,,HSV2_StrainG,EBV
SRR22753530,0,,0,1,,,,,,,,0,1,,,,,,,HHV6B,HCMV
SRR22753530,0,,,1,0,,,,,,,,1,0,,,,,,HHV6B,HHV7
SRR22753530,0,0,,1,,,,,,,0,,1,,,,,,,HHV6B,EBV
SRR22753530,0,,0,,0,,,,,,,0,,0,,,,,,HCMV,HHV7
SRR22753530,0,0,0,,,,,,,,0,0,,,,,,,,HCMV,EBV
SRR22753530,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753530,8,,,,,8,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753530,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753530,8,,,,,,,,,8,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753530,8,,,,,,,8,,,,,,,,,0,,,KSHV,KSHV
SRR22753530,3,,,,,,3,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753530,1,,,1,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753530,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753530,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753530,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753470,0,0,,,0,,,,,,0,,,0,,,,,,EBV,HHV7
SRR22753470,0,0,,,,234,,,,,0,,,,234,,,,,EBV,HSV1_KOS
SRR22753470,0,0,,,,,,,,148,0,,,,,,,,148,EBV,combined_herpes_viruses
SRR22753470,0,0,,0,,,,,,,0,,0,,,,,,,EBV,HHV6B
SRR22753470,0,0,0,,,,,,,,0,0,,,,,,,,EBV,HCMV
SRR22753470,0,0,,,,,,1,,,0,,,,,,1,,,EBV,KSHV
SRR22753470,0,0,,,,,1,,,,0,,,,,1,,,,EBV,HSV2_StrainG
SRR22753470,0,0,,,,,,,0,,0,,,,,,,0,,EBV,VZV_Ellen
SRR22753470,0,,,,0,234,,,,,,,,0,234,,,,,HHV7,HSV1_KOS
SRR22753470,0,,,,0,,,,,148,,,,0,,,,,148,HHV7,combined_herpes_viruses
SRR22753470,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753470,0,,0,,0,,,,,,,0,,0,,,,,,HHV7,HCMV
SRR22753470,0,,,,0,,,1,,,,,,0,,,1,,,HHV7,KSHV
SRR22753470,0,,,,0,,1,,,,,,,0,,1,,,,HHV7,HSV2_StrainG
SRR22753470,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753470,115,,,,,234,,,,148,,,,,119,,,,33,HSV1_KOS,combined_herpes_viruses
SRR22753470,0,,,0,,234,,,,,,,0,,234,,,,,HSV1_KOS,HHV6B
SRR22753470,0,,0,,,234,,,,,,0,,,234,,,,,HSV1_KOS,HCMV
SRR22753470,0,,,,,234,,1,,,,,,,234,,1,,,HSV1_KOS,KSHV
SRR22753470,0,,,,,234,1,,,,,,,,234,1,,,,HSV1_KOS,HSV2_StrainG
SRR22753470,0,,,,,234,,,0,,,,,,234,,,0,,HSV1_KOS,VZV_Ellen
SRR22753470,0,,,0,,,,,,148,,,0,,,,,,148,combined_herpes_viruses,HHV6B
SRR22753470,0,,0,,,,,,,148,,0,,,,,,,148,combined_herpes_viruses,HCMV
SRR22753470,0,,,,,,,1,,148,,,,,,,1,,148,combined_herpes_viruses,KSHV
SRR22753470,0,,,,,,1,,,148,,,,,,1,,,148,combined_herpes_viruses,HSV2_StrainG
SRR22753470,0,,,,,,,,0,148,,,,,,,,0,148,combined_herpes_viruses,VZV_Ellen
SRR22753470,0,,0,0,,,,,,,,0,0,,,,,,,HHV6B,HCMV
SRR22753470,0,,,0,,,,1,,,,,0,,,,1,,,HHV6B,KSHV
SRR22753470,0,,,0,,,1,,,,,,0,,,1,,,,HHV6B,HSV2_StrainG
SRR22753470,0,,,0,,,,,0,,,,0,,,,,0,,HHV6B,VZV_Ellen
SRR22753470,0,,0,,,,,1,,,,0,,,,,1,,,HCMV,KSHV
SRR22753470,0,,0,,,,1,,,,,0,,,,1,,,,HCMV,HSV2_StrainG
SRR22753470,0,,0,,,,,,0,,,0,,,,,,0,,HCMV,VZV_Ellen
SRR22753470,0,,,,,,1,1,,,,,,,,1,1,,,KSHV,HSV2_StrainG
SRR22753470,0,,,,,,,1,0,,,,,,,,1,0,,KSHV,VZV_Ellen
SRR22753470,0,,,,,,1,,0,,,,,,,1,,0,,HSV2_StrainG,VZV_Ellen
SRR22753470,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753470,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753470,234,,,,,234,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753470,148,,,,,,,,,148,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753470,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753470,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753470,1,,,,,,,1,,,,,,,,,0,,,KSHV,KSHV
SRR22753470,1,,,,,,1,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753470,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753441,0,,0,,0,,,,,,,0,,0,,,,,,HHV7,HCMV
SRR22753441,0,,,,0,,3,,,,,,,0,,3,,,,HHV7,HSV2_StrainG
SRR22753441,0,,,,0,20,,,,,,,,0,20,,,,,HHV7,HSV1_KOS
SRR22753441,0,,,,0,,,4,,,,,,0,,,4,,,HHV7,KSHV
SRR22753441,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753441,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753441,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753441,0,,,,0,,,,,11,,,,0,,,,,11,HHV7,combined_herpes_viruses
SRR22753441,0,,0,,,,3,,,,,0,,,,3,,,,HCMV,HSV2_StrainG
SRR22753441,0,,0,,,20,,,,,,0,,,20,,,,,HCMV,HSV1_KOS
SRR22753441,0,,0,,,,,4,,,,0,,,,,4,,,HCMV,KSHV
SRR22753441,0,,0,,,,,,0,,,0,,,,,,0,,HCMV,VZV_Ellen
SRR22753441,0,,0,0,,,,,,,,0,0,,,,,,,HCMV,HHV6B
SRR22753441,0,0,0,,,,,,,,0,0,,,,,,,,HCMV,EBV
SRR22753441,0,,0,,,,,,,11,,0,,,,,,,11,HCMV,combined_herpes_viruses
SRR22753441,0,,,,,20,3,,,,,,,,20,3,,,,HSV2_StrainG,HSV1_KOS
SRR22753441,0,,,,,,3,4,,,,,,,,3,4,,,HSV2_StrainG,KSHV
SRR22753441,0,,,,,,3,,0,,,,,,,3,,0,,HSV2_StrainG,VZV_Ellen
SRR22753441,0,,,0,,,3,,,,,,0,,,3,,,,HSV2_StrainG,HHV6B
SRR22753441,0,0,,,,,3,,,,0,,,,,3,,,,HSV2_StrainG,EBV
SRR22753441,0,,,,,,3,,,11,,,,,,3,,,11,HSV2_StrainG,combined_herpes_viruses
SRR22753441,0,,,,,20,,4,,,,,,,20,,4,,,HSV1_KOS,KSHV
SRR22753441,0,,,,,20,,,0,,,,,,20,,,0,,HSV1_KOS,VZV_Ellen
SRR22753441,0,,,0,,20,,,,,,,0,,20,,,,,HSV1_KOS,HHV6B
SRR22753441,0,0,,,,20,,,,,0,,,,20,,,,,HSV1_KOS,EBV
SRR22753441,8,,,,,20,,,,11,,,,,12,,,,3,HSV1_KOS,combined_herpes_viruses
SRR22753441,0,,,,,,,4,0,,,,,,,,4,0,,KSHV,VZV_Ellen
SRR22753441,0,,,0,,,,4,,,,,0,,,,4,,,KSHV,HHV6B
SRR22753441,0,0,,,,,,4,,,0,,,,,,4,,,KSHV,EBV
SRR22753441,0,,,,,,,4,,11,,,,,,,4,,11,KSHV,combined_herpes_viruses
SRR22753441,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753441,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753441,0,,,,,,,,0,11,,,,,,,,0,11,VZV_Ellen,combined_herpes_viruses
SRR22753441,0,0,,0,,,,,,,0,,0,,,,,,,HHV6B,EBV
SRR22753441,0,,,0,,,,,,11,,,0,,,,,,11,HHV6B,combined_herpes_viruses
SRR22753441,0,0,,,,,,,,11,0,,,,,,,,11,EBV,combined_herpes_viruses
SRR22753441,0,,,,0,,,,,,,,,0,,,,,,HHV7,HHV7
SRR22753441,0,,0,,,,,,,,,0,,,,,,,,HCMV,HCMV
SRR22753441,3,,,,,,3,,,,,,,,,0,,,,HSV2_StrainG,HSV2_StrainG
SRR22753441,20,,,,,20,,,,,,,,,0,,,,,HSV1_KOS,HSV1_KOS
SRR22753441,4,,,,,,,4,,,,,,,,,0,,,KSHV,KSHV
SRR22753441,0,,,,,,,,0,,,,,,,,,0,,VZV_Ellen,VZV_Ellen
SRR22753441,0,,,0,,,,,,,,,0,,,,,,,HHV6B,HHV6B
SRR22753441,0,0,,,,,,,,,0,,,,,,,,,EBV,EBV
SRR22753441,11,,,,,,,,,11,,,,,,,,,0,combined_herpes_viruses,combined_herpes_viruses
SRR22753418,0,,,,0,,,,,12,,,,0,,,,,12,HHV7,combined_herpes_viruses
SRR22753418,0,,,,0,,,,0,,,,,0,,,,0,,HHV7,VZV_Ellen
SRR22753418,0,,,0,0,,,,,,,,0,0,,,,,,HHV7,HHV6B
SRR22753418,0,,1,,0,,,,,,,1,,0,,,,,,HHV7,HCMV
SRR22753418,0,0,,,0,,,,,,0,,,0,,,,,,HHV7,EBV
SRR22753418,0,,,,0,10,,,,,,,,0,10,,,,,HHV7,HSV1_KOS
SRR22753418,0,,,,0,,1,,,,,,,0,,1,,,,HHV7,HSV2_StrainG
SRR22753418,0,,,,0,,,4,,,,,,0,,,4,,,HHV7,KSHV
SRR22753418,0,,,,,,,,0,12,,,,,,,,0,12,combined_herpes_viruses,VZV_Ellen
SRR22753418,0,,,0,,,,,,12,,,0,,,,,,12,combined_herpes_viruses,HHV6B
SRR22753418,0,,1,,,,,,,12,,1,,,,,,,12,combined_herpes_viruses,HCMV
SRR22753418,0,0,,,,,,,,12,0,,,,,,,,12,combined_herpes_viruses,EBV
SRR22753418,7,,,,,10,,,,12,,,,,3,,,,5,combined_herpes_viruses,HSV1_KOS
SRR22753418,0,,,,,,1,,,12,,,,,,1,,,12,combined_herpes_viruses,HSV2_StrainG
SRR22753418,1,,,,,,,4,,12,,,,,,,3,,11,combined_herpes_viruses,KSHV
SRR22753418,0,,,0,,,,,0,,,,0,,,,,0,,VZV_Ellen,HHV6B
SRR22753418,0,,1,,,,,,0,,,1,,,,,,0,,VZV_Ellen,HCMV
SRR22753418,0,0,,,,,,,0,,0,,,,,,,0,,VZV_Ellen,EBV
SRR22753418,0,,,,,10,,,0,,,,,,10,,,0,,VZV_Ellen,HSV1_KOS
SRR22753418,0,,,,,,1,,0,,,,,,,1,,0,,VZV_Ellen,HSV2_StrainG
SRR22753418,0,,,,,,,4,0,,,,,,,,4,0,,VZV_Ellen,KSHV
SRR22753418,0,,1,0,,,,,,,,1,0,,,,,,,HHV6B,HCMV
SRR22753418,0,0,,0,,,,,,,0,,0,,,,,,,HHV6B,EBV
SRR22753418,0,,,0,,10,,,,,,,0,,10,,,,,HHV6B,HSV1_KOS
SRR22753418,0,,,0,,,1,,,,,,0,,,1,,,,HHV6B,HSV2_StrainG
SRR22753418,0,,,0,,,,4,,,,,0,,,,4,,,HHV6B,KSHV
SRR22753418,0,0,1,,,,,,,,0,1,,,,,,,,HCMV,EBV
SRR22753418,0,,1,,,10,,,,,,1,,,10,,,,,HCMV,HSV1_KOS
SRR22753418,0,,1,,,,1,,,,,1,,,,1,,,,HCMV,HSV2_StrainG
SRR22753418,0,,1,,,,,4,,,,1,,,,,4,,,HCMV,KSHV
SRR22753418,0,0,,,,10,,,,,0,,,,10,,,,,EBV,HSV1_KOS
SRR22753418,0,0,,,,,1,,,,0,,,,,1,,,,EBV,HSV2_StrainG
SRR22753418,0,0,,,,,,4,,,0,,,,,,4,,,EBV,KSHV
SRR22753418,0,,,,,10,1,,,,,,,,10,1,,,,HSV1_KOS,HSV2_StrainG
SRR22753418,0,,,,,10,,4,,,,,,,10,,4,,,HSV1_KOS,KSHV
SRR22753418,0,,,,,,1,4,,,,,,,,1,4,,,HSV2_StrainG,KSHV
